title,venue,date,time,artist,program,image_link
Recital Rudolf Buchbinder,"KKL Luzern, Concert Hall",Tue 10.09,19.30,Rudolf Buchbinder,"Frédéric Chopin (1810–1849)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/0b/65/0b65109f-a9d8-4443-bfb1-45f56297f029/buchbinderrudolf10_c_marcoborggrevejpg.jpg__744x744_q85_crop_subject_location-3016%2C1682_subsampling-2_upscale.jpg
Tonhalle-Orchester Zürich,"KKL Luzern, Concert Hall",Wed 11.09,19.30,Zurich Tonhalle Orchestra,"Dmitri Shostakovich (1906–1975)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/41/81/41815e50-3fe8-4183-8a7f-8c48f09f3d95/jaervi_paavo_c_albertovenzago.jpg__744x744_q85_crop_subject_location-2808%2C2808_subsampling-2_upscale.jpg
Tonhalle-Orchester Zürich,"KKL Luzern, Concert Hall",Wed 11.09,19.30,Zurich Tonhalle Orchestra,"Gustav Mahler (1860–1911)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/41/81/41815e50-3fe8-4183-8a7f-8c48f09f3d95/jaervi_paavo_c_albertovenzago.jpg__744x744_q85_crop_subject_location-2808%2C2808_subsampling-2_upscale.jpg
Tonhalle-Orchester Zürich,"KKL Luzern, Concert Hall",Wed 11.09,19.30,Paavo Järvi,"Dmitri Shostakovich (1906–1975)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/41/81/41815e50-3fe8-4183-8a7f-8c48f09f3d95/jaervi_paavo_c_albertovenzago.jpg__744x744_q85_crop_subject_location-2808%2C2808_subsampling-2_upscale.jpg
Tonhalle-Orchester Zürich,"KKL Luzern, Concert Hall",Wed 11.09,19.30,Paavo Järvi,"Gustav Mahler (1860–1911)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/41/81/41815e50-3fe8-4183-8a7f-8c48f09f3d95/jaervi_paavo_c_albertovenzago.jpg__744x744_q85_crop_subject_location-2808%2C2808_subsampling-2_upscale.jpg
Tonhalle-Orchester Zürich,"KKL Luzern, Concert Hall",Wed 11.09,19.30,Sheku Kanneh-Mason,"Dmitri Shostakovich (1906–1975)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/41/81/41815e50-3fe8-4183-8a7f-8c48f09f3d95/jaervi_paavo_c_albertovenzago.jpg__744x744_q85_crop_subject_location-2808%2C2808_subsampling-2_upscale.jpg
Tonhalle-Orchester Zürich,"KKL Luzern, Concert Hall",Wed 11.09,19.30,Sheku Kanneh-Mason,"Gustav Mahler (1860–1911)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/41/81/41815e50-3fe8-4183-8a7f-8c48f09f3d95/jaervi_paavo_c_albertovenzago.jpg__744x744_q85_crop_subject_location-2808%2C2808_subsampling-2_upscale.jpg
Debut Mélodie Zhao,Lukaskirche,Thu 12.09,12.15,Mélodie Zhao,"Wolfgang Amadé  Mozart (1756–1791)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ed/a9/eda9599a-09c5-4871-90c0-4d21ef45a9fe/zhaomelodie_c_karlanewton_011.jpg__744x744_q85_crop_subject_location-2884%2C1932_subsampling-2_upscale.jpg
Debut Mélodie Zhao,Lukaskirche,Thu 12.09,12.15,Mélodie Zhao,"Franz Liszt (1811–1886)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ed/a9/eda9599a-09c5-4871-90c0-4d21ef45a9fe/zhaomelodie_c_karlanewton_011.jpg__744x744_q85_crop_subject_location-2884%2C1932_subsampling-2_upscale.jpg
Debut Mélodie Zhao,Lukaskirche,Thu 12.09,12.15,Mélodie Zhao,"Mélodie Zhao (*1994)
Shades Of Paganini",https://www.lucernefestival.ch/media/thumbnails/filer_public/ed/a9/eda9599a-09c5-4871-90c0-4d21ef45a9fe/zhaomelodie_c_karlanewton_011.jpg__744x744_q85_crop_subject_location-2884%2C1932_subsampling-2_upscale.jpg
Debut Mélodie Zhao,Lukaskirche,Thu 12.09,12.15,Mélodie Zhao,"George Gershwin (1898–1937)
Rhapsody in Blue",https://www.lucernefestival.ch/media/thumbnails/filer_public/ed/a9/eda9599a-09c5-4871-90c0-4d21ef45a9fe/zhaomelodie_c_karlanewton_011.jpg__744x744_q85_crop_subject_location-2884%2C1932_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Munich Philharmonic,"Unsuk Chin (*1961)
subito con forza",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Munich Philharmonic,"Henri Dutilleux (1916–2013)
L’arbre des songes.",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Munich Philharmonic,"Michael Seltenreich (*1988)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Munich Philharmonic,"Paul Ben-Haim (1897–1984)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Lahav Shani,"Unsuk Chin (*1961)
subito con forza",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Lahav Shani,"Henri Dutilleux (1916–2013)
L’arbre des songes.",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Lahav Shani,"Michael Seltenreich (*1988)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Lahav Shani,"Paul Ben-Haim (1897–1984)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Renaud Capuçon,"Unsuk Chin (*1961)
subito con forza",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Renaud Capuçon,"Henri Dutilleux (1916–2013)
L’arbre des songes.",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Renaud Capuçon,"Michael Seltenreich (*1988)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
"""räsonanz"" – Donor Concert","KKL Luzern, Concert Hall",Thu 12.09,19.30,Renaud Capuçon,"Paul Ben-Haim (1897–1984)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/4f/9f/4f9f3c6d-837b-4942-b138-3f127f95bbad/renaud_capucon_1_cred_warner.jpg__744x744_q85_crop_subject_location-3848%2C1850_subsampling-2_upscale.jpg
Munich Philharmonic,"KKL Luzern, Concert Hall",Fri 13.09,19.30,Munich Philharmonic,"Johann Sebastian Bach (1685–1750)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/89/5f/895f7e3f-b110-4576-9f5f-b4f0e5ae39c4/shani_lahav_070_credit_marco_borggreve.jpg__744x744_q85_crop_subject_location-3531%2C1914_subsampling-2_upscale.jpg
Munich Philharmonic,"KKL Luzern, Concert Hall",Fri 13.09,19.30,Munich Philharmonic,"Anton Bruckner (1824–1896)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/89/5f/895f7e3f-b110-4576-9f5f-b4f0e5ae39c4/shani_lahav_070_credit_marco_borggreve.jpg__744x744_q85_crop_subject_location-3531%2C1914_subsampling-2_upscale.jpg
Munich Philharmonic,"KKL Luzern, Concert Hall",Fri 13.09,19.30,Lahav Shani,"Johann Sebastian Bach (1685–1750)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/89/5f/895f7e3f-b110-4576-9f5f-b4f0e5ae39c4/shani_lahav_070_credit_marco_borggreve.jpg__744x744_q85_crop_subject_location-3531%2C1914_subsampling-2_upscale.jpg
Munich Philharmonic,"KKL Luzern, Concert Hall",Fri 13.09,19.30,Lahav Shani,"Anton Bruckner (1824–1896)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/89/5f/895f7e3f-b110-4576-9f5f-b4f0e5ae39c4/shani_lahav_070_credit_marco_borggreve.jpg__744x744_q85_crop_subject_location-3531%2C1914_subsampling-2_upscale.jpg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Budapest Festival Orchestra,"Sergei Prokofiev (1891–1953)
Overture on Hebrew Themes",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Budapest Festival Orchestra,"Béla Bartók (1881–1945)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Budapest Festival Orchestra,"Antonín Dvořák (1841–1904)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Iván Fischer,"Sergei Prokofiev (1891–1953)
Overture on Hebrew Themes",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Iván Fischer,"Béla Bartók (1881–1945)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Iván Fischer,"Antonín Dvořák (1841–1904)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Patricia Kopatchinskaja,"Sergei Prokofiev (1891–1953)
Overture on Hebrew Themes",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Patricia Kopatchinskaja,"Béla Bartók (1881–1945)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Budapest Festival Orchestra,"KKL Luzern, Concert Hall",Sat 14.09,18.30,Patricia Kopatchinskaja,"Antonín Dvořák (1841–1904)
",https://www.lucernefestival.ch/media/thumbnails/filer_public/ad/1b/ad1b983d-0735-4ef9-b720-1e1f8bb28e9d/kopatchinskaja-patricia_copyrightmarcoborggreve003.jpeg__744x744_crop_subject_location-1236%2C696_subsampling-2_upscale.jpeg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,NDR Elbphilharmonie Orchester,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,NDR Vokalensemble,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,MDR-Rundfunkchor,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Alan Gilbert,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Stuart Skelton,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Christina Nilsson,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Jamie Barton,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Michael Schade,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Michael Nagy,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
Gurre-Lieder,"KKL Luzern, Concert Hall",Sun 15.09,18.30,Thomas Quasthoff,"Arnold Schoenberg (1874–1951)
Gurre-Lieder",https://www.lucernefestival.ch/media/thumbnails/filer_public/55/0c/550c5b95-af69-472f-9640-3c493c7dd062/gilbert_alan_c_marcoborggreve_ndr.jpg__744x744_q85_crop_subject_location-3675%2C2450_subsampling-2_upscale.jpg
